"","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"283","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"284","Atlanta, USA",33.7490987,-84.3901849,33.647808,33.886823,-84.551068,-84.28956
"285","Eagle River, USA",45.917176,-89.244299,45.892496,45.947188,-89.284401,-89.224724
"286","Peoria, USA",40.6938609,-89.5891008,40.651938,40.844085,-89.698915,-89.546494
"287","Mountain View, USA",37.3893889,-122.0832101,37.3567552,37.471085,-122.117562,-122.0450321
"288","Sacramento, USA",38.5815719,-121.4943996,38.437574,38.685506,-121.56012,-121.36274
"289","Mountain View, USA",37.3893889,-122.0832101,37.3567552,37.471085,-122.117562,-122.0450321
"290","Mountain View, USA",37.3893889,-122.0832101,37.3567552,37.471085,-122.117562,-122.0450321
"291","Laguna Niguel, USA",33.5225261,-117.7075526,33.4870947,33.5714131,-117.740177,-117.6725131
"292","Poway, USA",32.9628234,-117.0358646,32.927158,33.066407,-117.084348,-116.940606
"293","Mountain View, USA",37.3893889,-122.0832101,37.3567552,37.471085,-122.117562,-122.0450321
"294","Mountain View, USA",37.3893889,-122.0832101,37.3567552,37.471085,-122.117562,-122.0450321
"295","Santa Cruz, USA",36.9749416,-122.0285259,36.9480824,37.0251538,-122.151298,-121.986759
"296","Santa Cruz, USA",36.9749416,-122.0285259,36.9480824,37.0251538,-122.151298,-121.986759
"297","Wheat Ridge, USA",39.766098,-105.0772063,39.754659,39.7949387,-105.156758,-105.053243
"298","Derby, USA",37.5455735,-97.2689331,37.5186533,37.584569,-97.281377,-97.222029
"299","Derby, USA",37.5455735,-97.2689331,37.5186533,37.584569,-97.281377,-97.222029
"300","Davie, USA",26.075729,-80.2841089753086,26.0294786,26.122194,-80.3694756,-80.183764
"301","Orlando, USA",28.5421097,-81.3790388,28.3480634,28.614283,-81.5075377,-81.2275862
"302","Duluth, USA",46.7729322,-92.1251218,46.6491584,46.880571,-92.301192,-91.920178
"303","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"304","Fort Wayne, USA",41.0799898,-85.1386015,40.965447,41.2005181,-85.3034035,-85.0007277
"305","Lawrence, USA",38.9719384,-95.2359496,38.9044669,39.0335024,-95.3446317,-95.166617
"306","Grand Rapids, USA",42.9632405,-85.6678639,42.883648,43.0290471,-85.751532,-85.568646
"307","Duluth, USA",46.7729322,-92.1251218,46.6491584,46.880571,-92.301192,-91.920178
"308","Alexandria, USA",38.8147596,-77.0902476527272,38.7844847,38.845011,-77.144359,-77.0370392
"309","Minneapolis, USA",44.9772995,-93.2654692,44.89015,45.05125,-93.329163,-93.1938584
"310","New Brunswick, USA",40.4862174,-74.4518173,40.467952,40.509533,-74.4895,-74.392412
"311","Township, USA",29.9944794,-95.2701952,29.9941253,29.9949111,-95.2715737,-95.2690644
"312","Whippany, USA",40.8245442,-74.4170972,40.8045442,40.8445442,-74.4370972,-74.3970972
"313","Albuquerque, USA",35.0841034,-106.6509851,34.946766,35.218203,-106.8821501,-106.4711288
"314","Orlando, USA",28.5421097,-81.3790388,28.3480634,28.614283,-81.5075377,-81.2275862
"315","Atlanta, USA",33.7490987,-84.3901849,33.647808,33.886823,-84.551068,-84.28956
"316","Aurora, USA",41.7571701,-88.3147539,41.679869,41.822191,-88.408369,-88.20489
"317","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"318","Orlando, USA",28.5421097,-81.3790388,28.3480634,28.614283,-81.5075377,-81.2275862
"319","Anaheim, USA",33.8347516,-117.911732,33.7889241,33.8790572,-118.0174211,-117.6735595
"320","Latham, USA",43.7754006,-123.0623019,43.7554006,43.7954006,-123.0823019,-123.0423019
"321","Buffalo, USA",42.8867166,-78.8783922,42.8260387,42.9664686,-78.9194528,-78.7951677
"322","Latham, USA",43.7754006,-123.0623019,43.7554006,43.7954006,-123.0823019,-123.0423019
"323","Syracuse, USA",43.0481221,-76.1474244,42.9843709,43.086102,-76.2046029,-76.074084
"324","Scranton, USA",41.4086874,-75.6621294,41.33978,41.469279,-75.719836,-75.604032
"325","Collegeville, USA",40.1856597,-75.451571,40.1732832,40.2020821,-75.4757237,-75.4473672
"326","Pittsburgh, USA",40.4416941,-79.9900861,40.36152,40.5012021,-80.095517,-79.865728
"327","Pittsburgh, USA",40.4416941,-79.9900861,40.36152,40.5012021,-80.095517,-79.865728
"328","Columbus, USA",39.9622601,-83.0007065,39.8086936,40.157272,-83.2101797,-82.7713119
"329","Rancho Mirage, USA",33.763346,-116.4228596,33.7140741,33.8378742,-116.4777316,-116.3881501
"330","Wilkes-Barre, USA",41.2464824,-75.8817316,41.2219327,41.272918,-75.926932,-75.82685
"331","Orlando, USA",28.5421097,-81.3790388,28.3480634,28.614283,-81.5075377,-81.2275862
"332","Reno, USA",39.52927,-119.8136744,39.392426,39.723436,-120.002338,-119.699345
"333","San Antonio, USA",29.4246002,-98.4951405,29.1862572,29.7309623,-98.8131865,-98.2230029
"334","Arlington, USA",32.701939,-97.105624826688,32.586565,32.817121,-97.233818,-97.037008
"335","El Paso, USA",31.7600372,-106.487287,31.6224579,32.001484,-106.6357782,-106.1991528
"336","Spokane, USA",47.6579425,-117.4212265,47.5867785,47.7587975,-117.6039994,-117.3038581
"337","Tacoma, USA",47.2495798,-122.4398746,47.1668108,47.31898,-122.562265,-122.3481499
"338","Mequon, USA",43.2219088,-87.9822969,43.1921012,43.280374,-88.0638386,-87.8936772
"339","Hudson, USA",40.7381635,-74.0550731,40.642149,40.823569,-74.166087,-73.984883
"340","Sylmar, USA",34.3076252,-118.4492148,34.2876252,34.3276252,-118.4692148,-118.4292148
"341","Northridge, USA",34.2285918,-118.5369316,34.2203725,34.2576642,-118.5645203,-118.4914573
"342","Napa, USA",38.2971367,-122.2855293,38.221091,38.350834,-122.357721,-122.222196
"343","Modesto, USA",37.6390972,-120.9968782,37.521933,37.711443,-121.096473,-120.901239
"344","El Cerrito, USA",37.9154056,-122.301411,37.8974916,37.9383423,-122.3233212,-122.2811178
"345","Modesto, USA",37.6390972,-120.9968782,37.521933,37.711443,-121.096473,-120.901239
"346","Hemet, USA",33.778562,-117.035766636246,33.774443,33.780394,-117.04212,-117.033425
"347","Hemet, USA",33.778562,-117.035766636246,33.774443,33.780394,-117.04212,-117.033425
"348","Hemet, USA",33.778562,-117.035766636246,33.774443,33.780394,-117.04212,-117.033425
"349","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"350","San Bernardino, USA",34.1083449,-117.2897652,34.050346,34.230706,-117.4031296,-117.164972
"351","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"352","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"353","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"354","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"355","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"356","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"357","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"358","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"359","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"360","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"361","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"362","Santa Clarita, USA",34.3916641,-118.542586,34.340498,34.477213,-118.613192,-118.376071
"363","Lincoln, USA",40.8,-96.667821,40.693767,40.900281,-96.80415,-96.577307
"364","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"365","Seattle, USA",47.6038321,-122.3300624,47.4810022,47.7341357,-122.459696,-122.224433
"366","Denver, USA",39.7392364,-104.9848623,39.6143154,39.9142087,-105.1098845,-104.5996889
"367","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"368","Cleveland, USA",41.5051613,-81.6934446,41.390628,41.604436,-81.8790937,-81.532744
"369","Omaha, USA",41.2587317,-95.9378732,41.1905882,41.3930618,-96.2682,-95.871141
"370","Lincoln, USA",40.8,-96.667821,40.693767,40.900281,-96.80415,-96.577307
"371","Ft. Wayne, USA",41.0799898,-85.1386015,40.965447,41.2005181,-85.3034035,-85.0007277
"372","Ft. Hood, USA",31.20143875,-97.7717578135356,31.0104912,31.3928376,-97.9120449,-97.5063378
"373","New Orleans, USA",29.9499323,-90.0701156,29.8654809,30.1994687,-90.14003,-89.6251763
"374","Lincoln, USA",40.8,-96.667821,40.693767,40.900281,-96.80415,-96.577307
"375","St. Louis, USA",38.6268039,-90.1994097,38.5323215,38.7743396,-90.3206525,-90.1662923
"376","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"377","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"378","Neenah, USA",44.1858193,-88.462609,44.1344,44.194612,-88.523616,-88.4340895
"379","Colorado Springs, USA",38.8339578,-104.8253485,38.7154517,39.0351247,-104.9170862,-104.5999135
"380","Bedford Heights, USA",41.4143826,-81.5061146,41.37261,41.424685,-81.527381,-81.48828
"381","Ft. Hood, USA",31.20143875,-97.7717578135356,31.0104912,31.3928376,-97.9120449,-97.5063378
"382","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"383","St. Louis, USA",38.6268039,-90.1994097,38.5323215,38.7743396,-90.3206525,-90.1662923
"384","Ft. Wayne, USA",41.0799898,-85.1386015,40.965447,41.2005181,-85.3034035,-85.0007277
"385","Alexandria, USA",38.8147596,-77.0902476527272,38.7844847,38.845011,-77.144359,-77.0370392
"386","Ft. Hood, USA",31.20143875,-97.7717578135356,31.0104912,31.3928376,-97.9120449,-97.5063378
"387","Ft. Hood, USA",31.20143875,-97.7717578135356,31.0104912,31.3928376,-97.9120449,-97.5063378
"388","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"389","Charlottesville, USA",38.029306,-78.4766781,38.0096157,38.070591,-78.5236652,-78.446311
"390","Charlottesville, USA",38.029306,-78.4766781,38.0096157,38.070591,-78.5236652,-78.446311
"391","Cleveland, USA",41.5051613,-81.6934446,41.390628,41.604436,-81.8790937,-81.532744
"392","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"393","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"394","Ft. Hood, USA",31.20143875,-97.7717578135356,31.0104912,31.3928376,-97.9120449,-97.5063378
"395","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"396","Charlottesville, USA",38.029306,-78.4766781,38.0096157,38.070591,-78.5236652,-78.446311
"397","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"398","Chicago, USA",41.8755616,-87.6244212,41.644531,42.0230396,-87.940101,-87.5239841
"399","Bedford Heights, USA",41.4143826,-81.5061146,41.37261,41.424685,-81.527381,-81.48828
"400","Denver, USA",39.7392364,-104.9848623,39.6143154,39.9142087,-105.1098845,-104.5996889
"401","Bedford Heights, USA",41.4143826,-81.5061146,41.37261,41.424685,-81.527381,-81.48828
"402","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"403","Rapid City, USA",44.081176,-103.228006,43.9949218,44.1367886,-103.3263526,-103.0379132
"404","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"405","St. Louis, USA",38.6268039,-90.1994097,38.5323215,38.7743396,-90.3206525,-90.1662923
"406","Omaha, USA",41.2587317,-95.9378732,41.1905882,41.3930618,-96.2682,-95.871141
"407","Baton Rouge, USA",30.4459596,-91.18738,30.3383782,30.5589767,-91.2350363,-90.9993438
"408","Baton Rouge, USA",30.4459596,-91.18738,30.3383782,30.5589767,-91.2350363,-90.9993438
"409","Aurora, USA",41.7571701,-88.3147539,41.679869,41.822191,-88.408369,-88.20489
"410","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"411","Oklahoma City, USA",35.4729886,-97.5170536,35.290695,35.674752,-97.833675,-97.124718
"412","King of Prussia, USA",40.0908111,-75.3832484,40.072017,40.117728,-75.419933,-75.3434963
"413","Palm Springs, USA",33.77217945,-116.495297697851,33.6124222,33.9319778,-116.684479,-116.4428115
"414","Killeen, USA",31.1171441,-97.727796,31.0192438,31.1410159,-97.8244179,-97.647831
"415","St Louis, USA",38.6268039,-90.1994097,38.5323215,38.7743396,-90.3206525,-90.1662923
"416","Denver, USA",39.7392364,-104.9848623,39.6143154,39.9142087,-105.1098845,-104.5996889
"417","Charlottesville, USA",38.029306,-78.4766781,38.0096157,38.070591,-78.5236652,-78.446311
"418","Cleveland, USA",41.5051613,-81.6934446,41.390628,41.604436,-81.8790937,-81.532744
"419","Palm Springs, USA",33.77217945,-116.495297697851,33.6124222,33.9319778,-116.684479,-116.4428115
"420","Denver, USA",39.7392364,-104.9848623,39.6143154,39.9142087,-105.1098845,-104.5996889
"421","Denver, USA",39.7392364,-104.9848623,39.6143154,39.9142087,-105.1098845,-104.5996889
"422","King of Prussia, USA",40.0908111,-75.3832484,40.072017,40.117728,-75.419933,-75.3434963
"423","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"424","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"425","Frazier Park, USA",34.8227556,-118.9448219,34.8027556,34.8427556,-118.9648219,-118.9248219
"426","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"427","Norwalk, USA",41.1175966,-73.4078968,41.020449,41.17126,-73.474565,-73.379088
"428","Frazier Park, USA",34.8227556,-118.9448219,34.8027556,34.8427556,-118.9648219,-118.9248219
"429","Burbank, USA",34.1816482,-118.3258554,34.142367,34.221654,-118.3701672,-118.280109
"430","Norwalk, USA",41.1175966,-73.4078968,41.020449,41.17126,-73.474565,-73.379088
"431","Las Vegas, USA",36.1662859,-115.149225,36.129554,36.380491,-115.414628,-115.062066
"432","Granada Hills, USA",40.8868897,-111.8493812,40.8768897,40.8968897,-111.8593812,-111.8393812
"433","San Diego, USA",32.7174209,-117.1627714,32.5347839,33.114249,-117.3098053,-116.9057226
"434","Santa Barbara, USA",34.4221319,-119.7026673,34.336029,34.463922,-119.859791,-119.639946
"435","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"436","Santa Barbara, USA",34.4221319,-119.7026673,34.336029,34.463922,-119.859791,-119.639946
"437","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"438","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"439","Granada Hills, USA",40.8868897,-111.8493812,40.8768897,40.8968897,-111.8593812,-111.8393812
"440","Norwalk, USA",41.1175966,-73.4078968,41.020449,41.17126,-73.474565,-73.379088
"441","Napa, USA",38.2971367,-122.2855293,38.221091,38.350834,-122.357721,-122.222196
"442","Norwalk, USA",41.1175966,-73.4078968,41.020449,41.17126,-73.474565,-73.379088
"443","Mission Viejo, USA",33.5965685,-117.659405,33.5338343,33.6702048,-117.6958788,-117.6249185
"444","Los Alamitos, USA",33.8038865,-118.0772433,33.7638865,33.8438865,-118.1172433,-118.0372433
"445","Los Alamitos, USA",33.8038865,-118.0772433,33.7638865,33.8438865,-118.1172433,-118.0372433
"446","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
"447","Livermore, USA",37.6820583,-121.7680531,37.6285721,37.732196,-121.8481011,-121.6966433
"448","Venice Beach, USA",27.1000553,-82.4575967,27.0800553,27.1200553,-82.4775967,-82.4375967
"449","Santa Barbara, USA",34.4221319,-119.7026673,34.336029,34.463922,-119.859791,-119.639946
"450","Venice Beach, USA",27.1000553,-82.4575967,27.0800553,27.1200553,-82.4775967,-82.4375967
"451","Venice Beach, USA",27.1000553,-82.4575967,27.0800553,27.1200553,-82.4775967,-82.4375967
"452","Austin, USA",30.2711286,-97.7436995,30.0984576,30.5166255,-97.9367663,-97.5605292
"453","Venice Beach, USA",27.1000553,-82.4575967,27.0800553,27.1200553,-82.4775967,-82.4375967
"454","Chatsworth, USA",34.2595715,-118.6023247,34.2395715,34.2795715,-118.6223247,-118.5823247
"455","Modesto, USA",37.6390972,-120.9968782,37.521933,37.711443,-121.096473,-120.901239
"456","Tombstone, USA",31.7128683,-110.0675764,31.702722,31.732675,-110.082215,-110.0436566
"457","Pasadena, USA",34.1476452,-118.1444779,34.1172023,34.251905,-118.198139,-118.065479
"458","Los Alamitos, USA",33.8038865,-118.0772433,33.7638865,33.8438865,-118.1172433,-118.0372433
"459","Bakersfield, USA",35.3738712,-119.0194639,35.193979,35.447975,-119.265033,-118.772341
